"","A","Alpha","Beta","MSE","direction"
"1",1.25355339059327,0.320227193538592,0.659885322454112,0.270122058675626,11
"2",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,24
"3",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"4",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"5",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"6",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"7",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"8",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"9",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"10",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"11",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"12",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"13",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"14",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"15",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"16",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"17",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"18",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"19",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"20",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"21",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"22",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"23",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"24",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"25",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"26",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"27",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"28",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"29",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"30",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"31",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"32",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"33",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"34",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"35",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"36",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"37",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"38",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"39",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"40",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"41",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"42",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"43",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"44",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"45",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"46",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"47",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"48",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"49",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"50",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"51",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"52",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"53",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"54",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"55",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"56",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"57",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"58",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"59",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"60",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"61",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"62",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"63",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"64",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"65",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
"66",0.964948981406437,0.608831602725429,0.371280913267275,0.0234802656873278,27
